ID,tweet,Tag,newlabel
1339231165186764803,profjsdavies realise pfizer didnt even carry sufficient trials right werent due concluded january comes theyve seemingly cut corners,rushed,['rushed']
1390394227276668929,digongs sinopharm propaganda melted infectious diseases expert dr solante says monitor duterte adverse events received unregistered sinopharm jab experts voice low confidence data provided chinesemade covid vaccine httpstcolkpqrsvfj,"country,rushed,side-effect","['country', 'rushed', 'side-effect']"
1291560201837875201,paulmuaddib charitablefury seen reports lot ppl flu vaccine got covid worst,ineffective,['ineffective']
1330904062322225152,bradneal kbaxter uniofoxford astrazeneca trishgreenhalgh many fail mention long list side effects including death come even flu vaccines many dont even read disclaimers sign names clinics unlike garden variety flu covid kills,side-effect,['side-effect']
1382297953176543232,oh vaccine currently banned due deaths inventor claims brexit allowed scientists develop oxford jab httpstcoheavoiwu,side-effect,['side-effect']
1339171878510923778,would healthy person take risk becoming sick taking untried improperly trialled pfizer vaccine,rushed,['rushed']
1366157520679563264,rolandangeles cut long story short nicely done govt giving us run around leave choice accept sinovac vaccine kakapagod talaga yung paikotikutin ka tapos ituturo sayo maling daan pa,mandatory,['mandatory']
1421762813375107075,benzosarebad person urging people get astrazenecaoxford vaccination know serious risks asking people dm fence sure outrageous unprofessional unethical irresponsible journalist,side-effect,['side-effect']
1365570758198648832,goldcoast lsobiscius actually die vaccine read news mainstream fairness third wave talking probably kill lot people probably caused vaxx,side-effect,['side-effect']
1325860460755779584,pfizeruk thanks ive got bodys immune system great job know vaccine,unnecessary,['unnecessary']
1337824784177127426,aciousdiva different vaccines stages including one mentioned im focused purely european one dont trust pfizer,pharma,['pharma']
1334789214433497088,priest took part moderna vaccine dies cause unknownwtf might heart attack three human guinea pigs highdose cohort mg reportedly suffered serious adverse event within days receiving modernas jab thats,side-effect,['side-effect']
1335147867351244800,caveman matthancock pfizer biontechgroup read claim reduces symptomsthats dont know stops transmission bad get itin virus people survivewhats point except old ill taking,"ineffective,unnecessary","['ineffective', 'unnecessary']"
1373864750468190210,psa ya wanna get covid vaccine meal prep get tired aint food getting made hydrate diedrate feverdrink water sleep body needs rest medicate tylenol ibuprofen remember vaccine equal immune thanks coming ted talk,ineffective,['ineffective']
1444724962456133640,breaking pfizer stand accused experimenting orphan babies test covid vaccine pfizer friendly face chinas,conspiracy,['conspiracy']
1400044402916179969,israel sees probable link pfizer pfe bntx vaccine myocarditis cases probable link receiving second dose vaccine appearance myocarditis among men aged httpstcosgifstdbf,side-effect,['side-effect']
1338185960412987392,suav adamtooze colbylsmith pzifer found people peg allergic reactions lead death peg polyethylene glycol delivery system mrna covid vaccines cells know peg status taking mrna vaccines otherwise russian roulette httpstcoexbdemujg,side-effect,['side-effect']
1352891088495812611,vaccine tracking chipthey across globe,"conspiracy,ingredients","['conspiracy', 'ingredients']"
1331197361574588421,rtenews washed hands wore masks endured lockdowns hope going back normal get vaccineno normal ever moderna cmo tal zaks trial results show vaccine prevents infecting others httpstcoeulkfthc,ineffective,['ineffective']
1320812667813031936,dockaurg canaditude queaali masks vaccine insanity medical profession new level absolutely dr kaur appreciating sane thinking,ineffective,['ineffective']
1344963238266621952,dhscgovuk botched regime vaccination pfizer vaccine completely failing follow science letter matthancock jcvi covidvaccine httpstcofbksdjr,ineffective,['ineffective']
1301553323338760192,endmalaria drtedros opsoms whoemro whoafro whowpro whosearo pahowho whoeurope people saw covid forced vaccines didnt work made genetically modified mosquitoes god watching,"ineffective,mandatory","['ineffective', 'mandatory']"
1363924500652437510,jamesdalymp matthancock experimental vaccine authorised emergency use illegal international law coerce people taking country needs move open johnson wants cv drag healthy fully recover need vaccine,"mandatory,rushed,unnecessary","['mandatory', 'rushed', 'unnecessary']"
1336566274760044546,rupertpearse issues safety dont believe oxford vaccine offers degree protection need get back sort normality easter reassure important question,ineffective,['ineffective']
1354062326115143681,worldtyranny scotttopia alexberenson people vaccinated worldwide youre proposing permanent side effects think might bit noticeable might need link cdc source document,side-effect,['side-effect']
1364135862456496130,smile roydini sadly nation scientifically illiterate bedwetters happy accept fudged figures draconian restrictions freedoms virus recovery rate desperate swap natural immunity corporate vaccine product return normal,pharma,['pharma']
1282784778253672448,urgent accept covid vaccine please borisjohnson realdonaldtrump drjudyamikovits drklinghardt danieladeiosso world needs help stop deadly vaccine httpstcofjxskaq,side-effect,['side-effect']
1355556844597628930,borisjohnson medical killer httpstcoqhdisypf significant totally predictable void full medical killer covid vaccination httpstcojcejtbhck,side-effect,['side-effect']
1332358569044422659,breaking covid scams revelations astrazeneca manufacturing error puts vaccine study results serious doubts thailand medical news httpstcoabxpmidnx,"pharma,rushed","['pharma', 'rushed']"
1354545208571133962,nhs scotland tv ad vaccine actors conscience pathetic scamdemic,pharma,['pharma']
1400072913643098116,israel cases myocarditis among million vaccinated study found probable link receiving second dose pfizer vaccine appearance myocarditis among men aged cases mild httpstcopqmtchfl,side-effect,['side-effect']
1336406113365848065,global emergency author us bioweapons law says pfizer mrna vaccine bioweapon one leading experts bioweapons international law dr francis boyle joins alex jones discuss breaking development,conspiracy,['conspiracy']
1363972649458794504,hazboy talkradio thejameswhale hasnt done unethical animal testing previous rna vaccine tests animals given wild virus killed animals called ade antibody dependent enhancement httpstcoodwagmjlq,side-effect,['side-effect']
1258929248896761856,bill gates cannot trusted dont get vaccine hes funding ill intentions wants get rid cash digital economy smh research man covid agenda billionaires trash making money demise,pharma,['pharma']
1418722654668787715,fellow citizens full article refer post mordechai sones also radio broadcast israel weeks ago began broadcast reading names people died following pfizer experimental covid mrna injections,side-effect,['side-effect']
1292073866240507904,firequinito oxford vaccine produced already even results phase data,rushed,['rushed']
1346704794900168706,scientists criticize rushed approval indian covid vaccine without efficacy data science aaas cricitizenthe north americans ones finding contraindications fact screening checklist testing allergies contents poor mgt httpstcoaatdnofkt,"rushed,side-effect","['rushed', 'side-effect']"
1255166581270671360,swine flu vaccine may linked rare nerve disorder httpstcompuddyzzod,side-effect,['side-effect']
1334997357843386369,grahamneary httpstcohqjforok potus moderna vaccine morally produced unborn children died abortions bodies used laboratory specimens urge believe sanctity life reject vaccine produced immorally said,side-effect,['side-effect']
